GameID,GameName
12345,Spec Ops: Omega Squad Review
12346,WWF SmackDown! 2: Know Your Role Review
12347,KISS: Psycho Circus Review
12348,El Dorado Gate Chapter 1 Import Review
12349,JetFighter IV: Fortress America Review
12350,WWF No Mercy Review
12351,The World Is Not Enough Review
12352,The Operative: No One Lives Forever Review
12353,Deer Hunter 3 Gold Review
12354,Deer Hunter II Review
12355,Rainbow Six: Covert Ops Essentials Review
12356,Tom Clancy's Rainbow Six Review
12357,Tom Clancy's Rainbow Six Mission Pack: Eagle Watch Review
12358,Tom Clancy's Rainbow Six: Rogue Spear Review
12359,Battlezone II: Combat Commander Review
12360,Command & Conquer: Covert Operations Review
12361,Command & Conquer Red Alert: Counterstrike Review
12362,Command & Conquer Gold Edition Review
12363,Command & Conquer: Tiberian Sun: Firestorm Review
12364,Command & Conquer Red Alert: The Aftermath Review
12365,Command & Conquer Review
12366,Command & Conquer: Sole Survivor Review
12367,Total Annihilation: Kingdoms - The Iron Plague Review
12368,Total Annihilation: The Core Contingency Review
12369,Total Annihilation: Battle Tactics Review
12370,Age of Empires: The Rise of Rome Review
12371,Baldur's Gate: Tales of the Sword Coast Review
12372,Unreal Tournament Review
12373,Unreal Mission Pack: Return to Na Pali Review
12374,Unreal Review
12375,Starsiege: Tribes Review
12376,Starsiege Review
12377,Soldier of Fortune Review
12378,Shogo: Mobile Armor Division Review
12379,Quake II Mission Pack: Ground Zero Review
12380,Quake Mission Pack: Dissolution of Eternity Review
12381,Quake Mission Pack: Scourge of Armagon Review
12382,Heretic: Shadow of the Serpent Riders Review
12383,Heretic II Review
12384,Duke It Out in D.C. Review
12385,Duke Nukem 3D: Atomic Edition Review
12386,Duke Nukem 3D Review
12387,Drakan: Order of the Flame Review
12388,Descent 3 Mercenary Review
12389,Descent II Review
12390,Kessen Review
12391,4x4 Evolution Review
12392,Tony Hawk's Pro Skater 2 Review
12393,Sacrifice Review
12394,Gungriffon Blaze Review
12395,Surfing H3O Review
12396,Summoner Review
12397,Medal of Honor: Underground Review
12398,"Hey You, Pikachu! Review"
12399,NHL 2001 Review
12400,Orphen Review
12401,Squad Leader Review
12402,Dead or Alive 2: Hardcore Review
12403,MotoGP Review
12404,Super Runabout: San Francisco Edition Review
12405,Fantavision Review
12406,Silent Scope Review
12407,Dynasty Warriors 2 Review
12408,Command & Conquer Red Alert 2 Review
12409,Cruis'n Exotica Review
12410,Q-Ball Billiards Master Review
12411,Street Fighter EX3 Review
12412,Ridge Racer V Review
12413,Swing Away Golf Review
12414,Battleship: Surface Thunder Review
12415,Evergrace Review
12416,TimeSplitters Review
12417,Unreal Tournament Review
12418,Spyro: Year of the Dragon Review
12419,Armored Core 2 Review
12420,Incredible Crisis Review
12421,Frogger 2: Swampy's Revenge Review
12422,Buzz Lightyear of Star Command Review
12423,Midnight Club: Street Racing Review
12424,Superbike 2001 Review
12425,Skies of Arcadia Review
12426,Combat Flight Simulator 2: WWII Pacific Theater Review
12427,Jarrett and Labonte Stock Car Racing Review
12428,Army Men: Sarge's Heroes 2 Review
12429,RollerCoaster Tycoon: Loopy Landscapes Review
12430,Duke Nukem: Land of the Babes Review
12431,Samba De Amigo Review
12432,Silpheed: The Lost Planet (Import) Review
12433,The Mechsmith: Run=Dim (Import) Review
12434,SSX Review
12435,Alien Resurrection Review
12436,Street Fighter III: 3rd Strike Review
12437,Steel Beasts Review
12438,NHL 2001 Review
12439,Metal Gear Solid Review
12440,NHL FaceOff 2001 Review
12441,Pokemon Puzzle League Review
12442,Baldur's Gate II: Shadows of Amn Review
12443,Dragon Warrior I&II Review
12444,Vampire Hunter D Review
12445,Grandia II Review
12446,Dino Crisis 2 Review
12447,Crimson Skies Review
12448,Sanity: Aiken's Artifact Review
12449,Gekikuukan Pro Baseball: The End of the Century 1999 Review
12450,Tony Hawk's Pro Skater 2 Review
12451,The New Adventures of the Time Machine Review
12452,Cool Cool Toon (Import) Review
12453,TVDJ (Import) Review
12454,Dragon Valor Review
12455,Team Buddies Review
12456,Dino Crisis Review
12457,Danger Girl Review
12458,0Story (Import) Review
12459,San Francisco Rush 2049 Review
12460,Capcom vs. SNK: Millenium Fight 2000 Review
12461,Persona 2: Eternal Punishment Review
12462,Hogs of War Review
12463,Start-Up 2000 Review
12464,Tokyo Xtreme Racer 2 Review
12465,Rayman 2 Review
12466,Turok 3: Shadows of Oblivion Review
12467,Valkyrie Profile (Import) Review
12468,Bust A Groove 2 Review
12469,Spider-Man Review
12470,Age of Empires II: The Conquerors Review
12471,Lego Rock Raiders Review
12472,Power Stone 2 Review
12473,Duck Dodgers Review
12474,RC Revenge Review
12475,Ephemeral Fantasia Review
12476,D2 Review
12477,F355 Challenge Review
12478,Incredible Machine: Contraptions Review
12479,Submarine Titans Review
12480,Spirit of Speed Review
12481,WWF Royal Rumble Review
12482,Namco Museum Review
12483,Ecco the Dolphin: Defender of the Future Review
12484,Tenchu 2: Birth of the Stealth Assassins Review
12485,Seaman Review
12486,Betrayal in Antara Review
12487,Action Bass Review
12488,Soulbringer Review
12489,Cleopatra Review
12490,Strider 2 Review
12491,KISS: Psycho Circus Review
12492,Fighter Destiny 2 Review
12493,Bang! Gunship Elite Review
12494,World Series Baseball 2K1 Review
12495,BeachHead 2000 Review
12496,Angel Devoid Review
12497,Star Trek ConQuest Online Review
12498,Final Fantasy IX Review
12499,Terminus Review
12500,Fur Fighters Review
12501,Armorines Review
12502,Beyond Atlantis Review
12503,Hresvelgr Import Review
12504,Heroes of Might and Magic Review
12505,F1 World Grand Prix Review
12506,Omikron Review
12507,Evolution 2 Review
12508,Caesars Palace 2000 Review
12509,X-Men: Mutant Academy Review
12510,Virtua Tennis Review
12511,Earthworm Jim 3D Review
12512,Diablo II Review
12513,Icewind Dale Review
12514,Rampage Through Time Review
12515,Silver Review
12516,Combat Mission: Beyond Overlord Review
12517,Jet Grind Radio Review
12518,Digimon World Review
12519,Wacky Races Review
12520,Kirby 64: The Crystal Shards Review
12521,Sakura Taisen Import Review
12522,Deus Ex Review
12523,The Longest Journey Review
12524,Bust-A-Move 4 Review
12525,Iron Soldier 3 Review
12526,Breath of Fire IV Review
12527,Street Fighter III Double Impact Review
12528,Earth 2150 Review
12529,Shogun: Total War Review
12530,Trophy Bass 4 Review
12531,Ground Control Review
12532,Gunbird 2 Review
12533,Persona 2: Innocent Sin Import Review
12534,Croc Review
12535,Street Fighter Alpha 3 Review
12536,Rent-A-Hero No. 1 Import Review
12537,Age of Wonders Review
12538,Covert Ops: Nuclear Dawn Review
12539,MDK2 Review
12540,Vampire: The Masquerade - Redemption Review
12541,Tomb Raider GBC Review
12542,Toobin' Review
12543,Virtual On: Oratorio Tangram - Review
12544,Evolva Review
12545,Legend of Mana Review
12546,PGA Championship Golf 2000 Review
12547,Kurt Warner's Arena Football Unleashed - Review
12548,Samurai Shodown: Warrior's Rage Review
12549,Traitors Gate Review
12550,Marvel vs. Capcom 2 Review
12551,Draconus: Cult of the Wyrm Review
12552,Daikatana Review
12553,Gekido Review
12554,Tony Hawk's Pro Skater Review
12555,Metal Gear Solid GBC Review
12556,Imperium Galactica II Review
12557,Nightmare Creatures 2 Review
12558,4 Wheel Thunder Review
12559,Street Fighter EX2 Plus Review
12560,MediEvil II Review
12561,Perfect Dark Review
12562,Who Wants To Be A Millionaire Review
12563,SimTheme Park Review
12564,Rising Sun Review
12565,Normality Review
12566,NHL Championship 2000 Review
12567,NHL 2000 Review
12568,NASCAR Revolution Review
12569,Mortyr 2093 - 1944 Review
12570,Messiah Review
12571,Majesty: The Fantasy Kingdom Sim Review
12572,Asheron's Call Review
12573,The 11th Hour Review
12574,Settlers III Review
12575,Septerra Core: Legacy of the Creator Review
12576,Revenant Review
12577,Front Mission 3 Review
12578,Armored Core Review
12579,FIFA Road to World Cup 98 Review
12580,Spaceward Ho! IV Review
12581,Sea Legends Review
12582,Ripper Review
12583,The Riddle of Master Lu Review
12584,ATF NATO Fighters Review
12585,Assassin 2015 Review
12586,Test Drive Le Mans Review
12587,Guitar Freaks Append 2nd Mix (Import) Review
12588,WCW Mayhem Review
12589,Wild Arms 2 Review
12590,"Misadventures of Tron Bonne, The Review"
12591,Rainbow Six Review
12592,Grand Theft Auto 2 Review
12593,Rogue Spear Mission Pack: Urban Operations Review
12594,Tachyon: The Fringe Review
12595,StarLancer Review
12596,Allegiance Review
12597,EverQuest: The Ruins of Kunark Review
12598,Heroes of Might and Magic III: The Shadow of Death Review
12599,Championship Bass Review
12600,Street Fighter Alpha 3 Review
12601,Rally Cross 2 Review
12602,Ehrgeiz Review
12603,Silent Bomber Review
12604,WCW Mayhem Review
12605,Guitar Freaks (Import) Review
12606,Broken Sword II Review
12607,Brave Fencer Musashi Review
12608,Worms Armageddon Review
12609,Twisted Edge Snowboarding Review
12610,Toy Story 2 Review
12611,Buck Bumble Review
12612,WWF Attitude Review
12613,Turok 2: Seeds of Evil Review
12614,Rush 2 Extreme Racing USA Review
12615,Milo's Astro Lanes Review
12616,WCW Mayhem Review
12617,TrickStyle Review
12618,Tomb Raider: The Last Revelation Review
12619,Tech Romancer Review
12620,Sega Rally 2 Review
12621,NHL 2K Review
12622,MDK2 Review
12623,Elemental Gimmick Gear Review
12624,Rippin' Riders Review
12625,Settlers II Review
12626,Sentinel Returns Review
12627,Sentient Review
12628,Semper Fi Review
12629,Sega Touring Car Championship Review
12630,Sega Rally Championship Review
12631,Fighter Squadron: The Screamin' Demons over Europe Review
12632,Scud: Industrial Evolution Review
12633,Screamer Review
12634,Scorched Planet Review
12635,Scorcher Review
12636,S.C.A.R.S. Review
12637,Scarab Review
12638,Savage Review
12639,Sanitarium Review
12640,Sanctum Review
12641,Sabre Ace: Conflict Over Korea Review
12642,Roberta Williams Anthology Review
12643,Tom Clancy's ruthless.com Review
12644,Railroad Tycoon II - The Second Century Review
12645,Rollcage Review
12646,Star Wars: Rogue Squadron 3D Review
12647,Rocket Jockey Review
12648,Robert E. Lee: Civil War General Review
12649,Road Rash Win 95 Review
12650,Road Warrior Review
12651,"Warhammer 40,000: Rites of War Review"
12652,Risk Review
12653,The Rise and Rule of Ancient Empires Review
12654,Rex Blade: The Battle Begins Review
12655,Revenge of Arcade Review
12656,Return to Krondor Review
12657,Return Fire Review
12658,Microsoft Return of Arcade Review
12659,Return Fire 2 Review
12660,Resident Evil 2 Review
12661,Requiem: Avenging Angel Review
12662,Third Reich Review
12663,Redline Racer Review
12664,Redjack: Revenge of the Brethren Review
12665,The Elder Scrolls Adventures: Redguard Review
12666,Red Baron 3D Review
12667,Red Baron II Review
12668,Redneck Rampage Rides Again Review
12669,Recoil Review
12670,Rebel Assault II Review
12671,Realms of the Haunting Review
12672,Reah Review
12673,Rayman Forever Review
12674,Rayman 2: The Great Escape Review
12675,Ravage D.C.X. Review
12676,F-22 Raptor  Review
12677,Rama Review
12678,Pray for Death Review
12679,Powerslide Review
12680,Powerslave Review
12681,Power F1 Review
12682,Need for Speed: Porsche Unleashed Review
12683,Virtual Pool Hall Review
12684,Tom Clancy's Politika Review
12685,Plane Crazy Review
12686,Pinball Builder: A Construction Kit for Windows Review
12687,VR Sports Powerboat Racing Review
12688,PBA Bowling Review
12689,Pax Imperia: Eminent Domain Review
12690,Panzer Commander Review
12691,Panzer General II Review
12692,Panzer Elite Review
12693,The Pandora Directive Review
12694,Pandora's Box Review
12695,Pacific General Review
12696,Over the Reich Review
12697,Tex Murphy: Overseer Review
12698,Outwars Review
12699,Outpost 2: Divided Destiny Review
12700,Outburst Review
12701,NHL Open Ice 2 on 2 Challenge Review
12702,"The Operational Art of War, Vol. 1 Review"
12703,The Operational Art of War II: Modern Battles 1956 - 2000 Review
12704,Of Light and Darkness Review
12705,Official Formula 1 Racing Review
12706,Offensive Review
12707,O.D.T. Review
12708,Odium Review
12709,Oddworld: Abe's Oddysee Review
12710,Obsidian Review
12711,Sega Worldwide Soccer '97 Review
12712,WWF In Your House Review
12713,World Series Baseball II Review
12714,Winter Heat Review
12715,WarCraft II: The Dark Saga Review
12716,VR Soccer Review
12717,Virtual On Review
12718,Virtua Fighter Kids Review
12719,Virtua Cop 2 Review
12720,Vampire Savior (Import) Review
12721,Ultraman Legend (Import) Review
12722,Toshinden URA Review
12723,Tomb Raider Review
12724,Thunder Force V: Special Pack (Import) Review
12725,Tetris Plus Review
12726,Tempest 2000 Review
12727,Sega Touring Car Championship Review
12728,Steep Slope Sliders Review
12729,Sonic 3D Blast Review
12730,Sol Divide (Import) Review
12731,Shining Force III Scenario 3 (Import) Review
12732,Shining Force III Scenario 2 (Import) Review
12733,Shining the Holy Ark Review
12734,Street Fighter Collection Review
12735,Scorcher Review
12736,Roommate Ryoko (Import) Review
12737,Resident Evil Review
12738,Rampage World Tour Review
12739,Super Puzzle Fighter II Turbo Review
12740,Pro Pinball Review
12741,Power Slave Review
12742,Phantasy Star Collection (Import) Review
12743,NHL All-Star Hockey 98 Review
12744,NBA Live 98 Review
12745,NBA Jam Extreme Review
12746,NBA Action 98 Review
12747,NASCAR 98 Review
12748,Mortal Kombat Trilogy Review
12749,Mega Man 8 Anniversary Collector's Edition Review
12750,MechWarrior 2 Review
12751,Maximum Force Review
12752,Machine Head Review
12753,Assault Suit Leynos 2 (Import) Review
12754,Legend of Oasis Review
12755,Last Bronx Review
12756,Iron Man / X-O Manowar in Heavy Metal Review
12757,Hyper 3D Pinball Review
12758,House of the Dead Review
12759,Herc's Adventures Review
12760,Heir of Zendor Review
12761,Gungriffon II (Import) Review
12762,Groove On Fight (Import) Review
12763,Grid Runner Review
12764,Grandia (Import) Review
12765,Fighting Vipers Review
12766,Enemy Zero Review
12767,Elevator Action 2 (Import) Review
12768,Dragon Force 2 (Import) Review
12769,Dracula X (Import) Review
12770,Die Hard Trilogy Review
12771,Die Hard Arcade Review
12772,Dead or Alive (Import) Review
12773,Dungeons & Dragons Collection (Import) Review
12774,Daytona Championship Review
12775,Dark Savior Review
12776,Cyberbots (Import) Review
12777,Crusader: No Remorse Review
12778,CrimeWave Review
12779,Capcom Generation 2 (Import) Review
12780,Bust-A-Move 3 Review
12781,Burning Rangers Review
12782,Brain Dead 13 Review
12783,Bottom of the 9th Review
12784,Saturn Bomberman Review
12785,Saturn Bomberman Fight!! (Import) Review
12786,Blazing Dragons Review
12787,Blast Chamber Review
12788,Battle Monsters Review
12789,Batman Forever The Arcade Game Review
12790,Baku Baku Review
12791,Arcade's Greatest Hits: The Atari Collection 1 Review
12792,Alien Trilogy Review
12793,Albert Odyssey: Legend of Eldean Review
12794,All Japan Pro Wrestling Featuring Virtua (Import) Review
12795,3D Baseball Review
12796,Zill O'll (Import) Review
12797,Zero Divide 2 (Import) Review
12798,X Games Pro Boarder Review
12799,Xevious 3D/G+ Review
12800,WWF In Your House Review
12801,Worms Armageddon Review
12802,Monaco Grand Prix Review
12803,World Cup 98 Review
12804,Wing Commander IV Review
12805,WCW vs. The World Review
12806,WCW Nitro Review
12807,Warpath: Jurassic Park Review
12808,Warhammer: Shadow of the Horned Rat  Review
12809,WarGames: Defcon 1 Review
12810,WarCraft II: The Dark Saga Review
12811,VR Soccer '96 Review
12812,VR Golf '97 Review
12813,VR Baseball 99 Review
12814,VR Baseball 97 Review
12815,V-Rally 2: Presented by Need For Speed Review
12816,Virtual Pool Review
12817,Vigilante 8 Review
12818,vib-ribbon (Import) Review
12819,Uprising X Review
12820,"Unholy War, The Review"
12821,Umihara Kawase: Shun - Second Edition (Import) Review
12822,Ultraman Fighting Evolution (Import) Review
12823,Turbo Prop Racing Review
12824,Tunnel B1 Review
12825,Triple Play 2001 Review
12826,Triple Play 97 Review
12827,Triple Play 99 Review
12828,Triple Play 98 Review
12829,International Track and Field 2000 Review
12830,Toukon Retsuden 3 (Import) Review
12831,Toukon Retsuden 2 (Import) Review
12832,Toshinden Subaru (Import) Review
12833,Toshinden Kids (Nitoshinden) (Import) Review
12834,Battle Arena Toshinden 3 Review
12835,Tokyo Highway Battle Review
12836,Tobal No. 1 Review
12837,TNN Motor Sports Hardcore 4x4 Review
12838,TimeShock! Pro-Pinball Review
12839,Tigershark Review
12840,CyberTiger Review
12841,Thunder Force V Review
12842,Thrasher: Skate and Destroy Review
12843,Thunder Truck Rally Review
12844,Theme Hospital Review
12845,"Final Round, The Review"
12846,Test Drive 5 Review
12847,Test Drive 4 Review
12848,Test Drive Off-Road Review
12849,Ten Pin Alley Review
12850,Tennis Arena Review
